date,RSV Detections,RSV Tests,Surveillance Year,Week ending Code ,temp_c,vapor_pressure_hpa,temp_c_1,temp_c_2,vapor_pressure_hpa_1,vapor_pressure_hpa_2
2018-06-16,109,7431,1718,1824,22.810737961868547,17.45600852876018,21.78882301611744,22.166580411437444,16.110953957655237,17.90060082227858
2018-06-23,111,7084,1718,1825,23.120086275927985,19.311851363168028,22.810737961868547,21.78882301611744,17.45600852876018,16.110953957655237
2018-06-30,99,6415,1718,1826,24.426241061783013,19.927078647507454,23.120086275927985,22.810737961868547,19.311851363168028,17.45600852876018
2018-07-07,95,5939,1819,1827,25.14340865074241,20.261298852880422,24.426241061783013,23.120086275927985,19.927078647507454,19.311851363168028
2018-07-14,80,6076,1819,1828,25.33584303223813,20.56976532030716,25.14340865074241,24.426241061783013,20.261298852880422,19.927078647507454
2018-07-21,99,5950,1819,1829,24.736159214267254,20.44773058739178,25.33584303223813,25.14340865074241,20.56976532030716,20.261298852880422
2018-07-28,109,5810,1819,1830,24.479906758705955,20.38032708796424,24.736159214267254,25.33584303223813,20.44773058739178,20.56976532030716
2018-08-04,104,5482,1819,1831,24.35488439157526,20.55941759186709,24.479906758705955,24.736159214267254,20.38032708796424,20.44773058739178
2018-08-11,106,5935,1819,1832,25.00554111439969,21.19550757233178,24.35488439157526,24.479906758705955,20.55941759186709,20.38032708796424
2018-08-18,114,6113,1819,1833,24.124244611735588,21.20902540778767,25.00554111439969,24.35488439157526,21.19550757233178,20.55941759186709
2018-08-25,150,6633,1819,1834,22.593177065854352,18.767338875166857,24.124244611735588,25.00554111439969,21.20902540778767,21.19550757233178
2018-09-01,196,7304,1819,1835,23.606738710922425,19.84079735238489,22.593177065854352,24.124244611735588,18.767338875166857,21.20902540778767
2018-09-08,172,7824,1819,1836,22.428737768827617,19.21408031101553,23.606738710922425,22.593177065854352,19.84079735238489,18.767338875166857
2018-09-15,259,9334,1819,1837,21.809809036836064,18.33375522196493,22.428737768827617,23.606738710922425,19.21408031101553,19.84079735238489
2018-09-22,298,10214,1819,1838,20.666266287736608,16.9462096546196,21.809809036836064,22.428737768827617,18.33375522196493,19.21408031101553
2018-09-29,339,11699,1819,1839,17.5795223432608,14.361613187761767,20.666266287736608,21.809809036836064,16.9462096546196,18.33375522196493
2018-10-06,444,12946,1819,1840,17.880619574204218,15.620822530957437,17.5795223432608,20.666266287736608,14.361613187761767,16.9462096546196
2018-10-13,646,13688,1819,1841,14.10141638666322,12.29495981261292,17.880619574204218,17.5795223432608,15.620822530957437,14.361613187761767
2018-10-20,780,14941,1819,1842,11.28284936012746,8.743969942157186,14.10141638666322,17.880619574204218,12.29495981261292,15.620822530957437
2018-10-27,962,15975,1819,1843,10.751291371234034,9.030587815181429,11.28284936012746,14.10141638666322,8.743969942157186,12.29495981261292
2018-11-03,1263,17228,1819,1844,10.845444793502416,9.290948435853904,10.751291371234034,11.28284936012746,9.030587815181429,8.743969942157186
2018-11-10,1496,17543,1819,1845,6.8095818275684055,6.984746889276061,10.845444793502416,10.751291371234034,9.290948435853904,9.030587815181429
2018-11-17,1852,18473,1819,1846,3.109067370928486,5.348835961787127,6.8095818275684055,10.845444793502416,6.984746889276061,9.290948435853904
2018-11-24,2204,18627,1819,1847,4.49443594199891,6.0122466294700265,3.109067370928486,6.8095818275684055,5.348835961787127,6.984746889276061
2018-12-01,2594,20591,1819,1848,4.506249514789224,6.279776126425921,4.49443594199891,3.109067370928486,6.0122466294700265,5.348835961787127
2018-12-08,2891,20630,1819,1849,0.8595221526327997,4.689627515823921,4.506249514789224,4.49443594199891,6.279776126425921,6.0122466294700265
2018-12-15,3431,23531,1819,1850,3.194121902694881,5.592707864313456,0.8595221526327997,4.506249514789224,4.689627515823921,6.279776126425921
2018-12-22,4221,26408,1819,1851,4.404123790903478,6.028509029910596,3.194121902694881,0.8595221526327997,5.592707864313456,4.689627515823921
2018-12-29,4588,28533,1819,1852,2.727975974732046,5.601769657431939,4.404123790903478,3.194121902694881,6.028509029910596,5.592707864313456
2019-01-05,4834,30369,1819,1901,3.222321050794885,6.012624672979581,2.727975974732046,4.404123790903478,5.601769657431939,6.028509029910596
2019-01-12,4024,28697,1819,1902,1.8190242896188955,4.854490436766413,3.222321050794885,2.727975974732046,6.012624672979581,5.601769657431939
2019-01-19,3833,28030,1819,1903,0.3487331760068463,4.794297263407055,1.8190242896188955,3.222321050794885,4.854490436766413,6.012624672979581
2019-01-26,3771,30833,1819,1904,-0.8349258436256524,3.908684870085168,0.3487331760068463,1.8190242896188955,4.794297263407055,4.854490436766413
2019-02-02,3679,31152,1819,1905,-1.1165329883570505,3.814098157687321,-0.8349258436256524,0.3487331760068463,3.908684870085168,4.794297263407055
2019-02-09,3575,33791,1819,1906,1.5186684241813342,4.907838101049287,-1.1165329883570505,-0.8349258436256524,3.814098157687321,3.908684870085168
2019-02-16,3152,31093,1819,1907,1.9647471362892543,4.99686473692635,1.5186684241813342,-1.1165329883570505,4.907838101049287,3.814098157687321
2019-02-23,2944,31764,1819,1908,1.155813953488372,4.870100360708631,1.9647471362892543,1.5186684241813342,4.99686473692635,4.907838101049287
2019-03-02,2556,31823,1819,1909,0.92228417312829,4.472314718440956,1.155813953488372,1.9647471362892543,4.870100360708631,4.99686473692635
2019-03-09,2244,32047,1819,1910,0.9838335802084146,4.36147140814582,0.92228417312829,1.155813953488372,4.472314718440956,4.870100360708631
2019-03-16,2083,32836,1819,1911,6.7496060740008845,6.300910554559392,0.9838335802084146,0.92228417312829,4.36147140814582,4.472314718440956
2019-03-23,1772,31181,1819,1912,7.293690199120766,6.243092419197956,6.7496060740008845,0.9838335802084146,6.300910554559392,4.36147140814582
2019-03-30,1452,27985,1819,1913,9.18973490236648,7.049153042433749,7.293690199120766,6.7496060740008845,6.243092419197956,6.300910554559392
2019-04-06,1016,24167,1819,1914,10.440384467315145,7.927162948126198,9.18973490236648,7.293690199120766,7.049153042433749,6.243092419197956
2019-04-13,761,21059,1819,1915,12.225078758456853,9.214067836363103,10.440384467315145,9.18973490236648,7.927162948126198,7.049153042433749
2019-04-20,643,19640,1819,1916,13.692023094449048,9.721474281774151,12.225078758456853,10.440384467315145,9.214067836363103,7.927162948126198
2019-04-27,506,18030,1819,1917,14.604132167453376,10.146471777192854,13.692023094449048,12.225078758456853,9.721474281774151,9.214067836363103
2019-05-04,371,16015,1819,1918,14.60867065435982,11.366941311467093,14.604132167453376,13.692023094449048,10.146471777192854,9.721474281774151
2019-05-11,268,14181,1819,1919,15.264222330821264,11.705360523018784,14.60867065435982,14.604132167453376,11.366941311467093,10.146471777192854
2019-05-18,215,13398,1819,1920,17.218177609752335,12.616865300102653,15.264222330821264,14.60867065435982,11.705360523018784,11.366941311467093
2019-05-25,212,12380,1819,1921,18.254682015279787,13.972812543757891,17.218177609752335,15.264222330821264,12.616865300102653,11.705360523018784
2019-06-01,178,11460,1819,1922,20.169906455592105,15.560738836695544,18.254682015279787,17.218177609752335,13.972812543757891,12.616865300102653
2019-06-08,105,9474,1819,1923,21.105153630205788,15.796294366196529,20.169906455592105,18.254682015279787,15.560738836695544,13.972812543757891
2019-06-15,96,8588,1819,1924,20.682894770621004,14.790223870490356,21.105153630205788,20.169906455592105,15.796294366196529,15.560738836695544
2019-06-22,99,8123,1819,1925,21.791091635520043,17.518827163685778,20.682894770621004,21.105153630205788,14.790223870490356,15.796294366196529
2019-06-29,94,7594,1819,1926,23.9181980029414,18.68324542052976,21.791091635520043,20.682894770621004,17.518827163685778,14.790223870490356
2019-07-06,138,7653,1920,1927,24.68524577393472,20.58812632882112,23.9181980029414,21.791091635520043,18.68324542052976,17.518827163685778
2019-07-13,131,7830,1920,1928,25.14098207811044,20.326941808060635,24.68524577393472,23.9181980029414,20.58812632882112,18.68324542052976
2019-07-20,130,7322,1920,1929,26.099598434925863,21.83050974342705,25.14098207811044,24.68524577393472,20.326941808060635,20.58812632882112
2019-07-27,93,6891,1920,1930,24.06760153493523,18.545019183603173,26.099598434925863,25.14098207811044,21.83050974342705,20.326941808060635
2019-08-03,122,6956,1920,1931,24.74486482307157,20.01227855817909,24.06760153493523,26.099598434925863,18.545019183603173,21.83050974342705
2019-08-10,111,7147,1920,1932,24.463880073277085,20.02879040218228,24.74486482307157,24.06760153493523,20.01227855817909,18.545019183603173
2019-08-17,150,7365,1920,1933,24.32291305360702,19.94779126520444,24.463880073277085,24.74486482307157,20.02879040218228,20.01227855817909
2019-08-24,175,7482,1920,1934,23.650737113402062,19.18486918049256,24.32291305360702,24.463880073277085,19.94779126520444,20.02879040218228
2019-08-31,175,8609,1920,1935,22.383804779848244,17.594715483181222,23.650737113402062,24.32291305360702,19.18486918049256,19.94779126520444
2019-09-07,213,9640,1920,1936,22.73197994469284,18.179471713160737,22.383804779848244,23.650737113402062,17.594715483181222,19.18486918049256
2019-09-14,231,11196,1920,1937,22.11172704035528,17.887076820494816,22.73197994469284,22.383804779848244,18.179471713160737,17.594715483181222
2019-09-21,270,11746,1920,1938,21.06522703246268,16.28894229289496,22.11172704035528,22.73197994469284,17.887076820494816,18.179471713160737
2019-09-28,368,12984,1920,1939,19.98679992750058,15.578451350766336,21.06522703246268,22.11172704035528,16.28894229289496,17.887076820494816
2019-10-05,608,15146,1920,1940,17.511203116132695,13.597144742095605,19.98679992750058,21.06522703246268,15.578451350766336,16.28894229289496
2019-10-12,596,16696,1920,1941,13.68121301392873,9.985613806814008,17.511203116132695,19.98679992750058,13.597144742095605,15.578451350766336
2019-10-19,754,17689,1920,1942,12.799560689459131,9.586455035405749,13.68121301392873,17.511203116132695,9.985613806814008,13.597144742095605
2019-10-26,1154,17824,1920,1943,11.724122310305775,9.113417850872413,12.799560689459131,13.68121301392873,9.586455035405749,9.985613806814008
2019-11-02,1490,19126,1920,1944,7.448191260744986,6.901349692229352,11.724122310305775,12.799560689459131,9.113417850872413,9.586455035405749
2019-11-09,2008,21507,1920,1945,6.875623588585506,6.370235312337453,7.448191260744986,11.724122310305775,6.901349692229352,9.113417850872413
2019-11-16,2719,22704,1920,1946,3.549164172943968,5.04973730134591,6.875623588585506,7.448191260744986,6.370235312337453,6.901349692229352
2019-11-23,3407,25354,1920,1947,6.519104693513807,7.013322667181311,3.549164172943968,6.875623588585506,5.04973730134591,6.370235312337453
2019-11-30,4251,25058,1920,1948,5.149326341476078,6.31642013888342,6.519104693513807,3.549164172943968,7.013322667181311,5.04973730134591
2019-12-07,4764,28898,1920,1949,3.952034665631872,5.783609050606448,5.149326341476078,6.519104693513807,6.31642013888342,7.013322667181311
2019-12-14,4770,30144,1920,1950,3.2782001088957453,5.757155254550502,3.952034665631872,5.149326341476078,5.783609050606448,6.31642013888342
2019-12-21,5614,34861,1920,1951,1.0665595103384424,4.500241924811439,3.2782001088957453,3.952034665631872,5.757155254550502,5.783609050606448
2019-12-28,6147,38488,1920,1952,5.357495992139421,6.901060097694347,1.0665595103384424,3.2782001088957453,4.500241924811439,5.757155254550502
2020-01-04,6325,40434,1920,2001,3.873036364454266,5.69948361338015,5.357495992139421,1.0665595103384424,6.901060097694347,4.500241924811439
2020-01-11,4923,37605,1920,2002,3.5726756291288586,5.280504688971355,3.873036364454266,5.357495992139421,5.69948361338015,6.901060097694347
2020-01-18,4529,37303,1920,2003,2.1613130337535584,5.079691489287444,3.5726756291288586,3.873036364454266,5.280504688971355,5.69948361338015
2020-01-25,4219,39374,1920,2004,1.4985790769074625,4.851932256514148,2.1613130337535584,3.5726756291288586,5.079691489287444,5.280504688971355
2020-02-01,3866,41456,1920,2005,3.440876984227449,5.587311065140847,1.4985790769074625,2.1613130337535584,4.851932256514148,5.079691489287444
2020-02-08,3525,41746,1920,2006,2.9363443037974686,5.28572643877364,3.440876984227449,1.4985790769074625,5.587311065140847,4.851932256514148
2020-02-15,3107,40751,1920,2007,2.057750259565955,4.927218341115931,2.9363443037974686,3.440876984227449,5.28572643877364,5.587311065140847
2020-02-22,2608,37952,1920,2008,2.6181795138272794,4.688121507713969,2.057750259565955,2.9363443037974686,4.927218341115931,5.28572643877364
2020-02-29,2307,37897,1920,2009,4.111354142933091,5.109365622079923,2.6181795138272794,2.057750259565955,4.688121507713969,4.927218341115931
2020-03-07,2132,40119,1920,2010,7.528286121866722,6.161232553840584,4.111354142933091,2.6181795138272794,5.109365622079923,4.688121507713969
2020-03-14,2069,49351,1920,2011,8.751453951863944,7.617332516035216,7.528286121866722,4.111354142933091,6.161232553840584,5.109365622079923
2020-03-21,1799,54868,1920,2012,8.314569670574532,7.73366555086309,8.751453951863944,7.528286121866722,7.617332516035216,6.161232553840584
2020-03-28,897,35781,1920,2013,10.52399167449298,8.814672315008778,8.314569670574532,8.751453951863944,7.73366555086309,7.617332516035216
2020-04-04,334,23185,1920,2014,9.577019629808794,7.522408166413449,10.52399167449298,8.314569670574532,8.814672315008778,7.73366555086309
2020-04-11,141,15139,1920,2015,11.98959070880982,8.31535436695272,9.577019629808794,10.52399167449298,7.522408166413449,8.814672315008778
2020-04-18,82,11978,1920,2016,8.848811969063016,6.643924718746124,11.98959070880982,9.577019629808794,8.31535436695272,7.522408166413449
2020-04-25,53,10414,1920,2017,12.982021017362168,8.897420266373455,8.848811969063016,11.98959070880982,6.643924718746124,8.31535436695272
2020-05-02,40,8823,1920,2018,15.790888176601356,10.382576104420584,12.982021017362168,8.848811969063016,8.897420266373455,6.643924718746124
2020-05-09,19,7597,1920,2019,13.290836188300975,8.271357162478212,15.790888176601356,12.982021017362168,10.382576104420584,8.897420266373455
2020-05-16,14,7129,1920,2020,15.596707198692076,10.917741128569642,13.290836188300975,15.790888176601356,8.271357162478212,10.382576104420584
2020-05-23,13,6632,1920,2021,17.904549770330263,13.534856970767889,15.596707198692076,13.290836188300975,10.917741128569642,8.271357162478212
2020-05-30,14,5623,1920,2022,20.80224814150218,15.925788512053131,17.904549770330263,15.596707198692076,13.534856970767889,10.917741128569642
2020-06-06,9,5563,1920,2023,22.38378212347701,16.22432130585785,20.80224814150218,17.904549770330263,15.925788512053131,13.534856970767889
2020-06-13,14,5432,1920,2024,21.60255194855108,14.790528917525169,22.38378212347701,20.80224814150218,16.22432130585785,15.925788512053131
2020-06-20,24,5209,1920,2025,22.19571821429489,16.494854333647222,21.60255194855108,22.38378212347701,14.790528917525169,16.22432130585785
2020-06-27,8,5193,1920,2026,23.93886243726676,18.968905369379897,22.19571821429489,21.60255194855108,16.494854333647222,14.790528917525169
